combined_cell_line,combined_drug,drug_smiles,ln_ic50
L-1236:lymphoma,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-1.0546406608825694
RCH-ACV:acute lymphoblastic leukemia,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-0.9453197257192059
SU-DHL-6:B-cell non-Hodgkin lymphoma,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-1.0916316820859149
NCI-H226:lung_cancer,"AZD5582:XIAP, cIAP",CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3C(CC4=CC=CC=C34)OCC#CC#CCOC5CC6=CC=CC=C6C5NC(=O)C7CCCN7C(=O)C(C8CCCCC8)NC(=O)C(C)NC)NC,0.9326939110308441
NCI-H226:lung_cancer,GSK2606414:PERK,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,0.5456749638672629
CAL-120:breast_cancer,GSK2606414:PERK,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,0.4328150364864029
NCI-H1666:lung_cancer,GSK2606414:PERK,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,0.4386821948841259
AsPC-1:pancreatic_cancer,GSK2606414:PERK,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,1.2135214551961708
MC116:undifferentiated B lymphoma,"PFI3:Polybromo 1, SMARCA4, SMARCA2",C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O,-0.6483125900720424
NAMALWA:lymphoma,"PFI3:Polybromo 1, SMARCA4, SMARCA2",C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O,-0.9542482409791975
P12-ICHIKAWA:TALL,"PFI3:Polybromo 1, SMARCA4, SMARCA2",C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O,-0.632674318659464
Raji:lymphoma,"PFI3:Polybromo 1, SMARCA4, SMARCA2",C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O,-1.0594488567918638
AsPC-1:pancreatic_cancer,"PFI3:Polybromo 1, SMARCA4, SMARCA2",C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O,1.3033850772818638
SU-DHL-10:diffuse_histiocytic_lymphoma,"PFI3:Polybromo 1, SMARCA4, SMARCA2",C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O,-0.8732082176694845
MC116:undifferentiated B lymphoma,"PCI-34051:HDAC8, HDAC6, HDAC1",COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO,-1.4392853112717865
NAMALWA:lymphoma,"PCI-34051:HDAC8, HDAC6, HDAC1",COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO,-1.4336377834903993
AsPC-1:pancreatic_cancer,"PCI-34051:HDAC8, HDAC6, HDAC1",COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO,0.9948669295737071
NCI-H1650:lung_cancer,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,0.6286283862453125
NCI-H526:lung_cancer,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,-1.2520440873155068
HCC1954:breast_cancer,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,-1.3444126414863953
NCI-H226:lung_cancer,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,0.780659719814366
SK-OV-3:ovarian_cancer,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,0.5570014535517068
CAL-120:breast_cancer,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,0.5553925980517466
NAMALWA:lymphoma,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,-1.32785053348503
L-1236:lymphoma,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,-1.2690609694927046
MOLM-13:Leukemia,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,-1.2542771346600339
RCH-ACV:acute lymphoblastic leukemia,Wnt-C59:PORCN,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,-1.4681042773119246
ZR-75-30:breast_cancer,"I-BET-762:BRD2, BRD3, BRD4",CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,0.6392751640780855
AsPC-1:pancreatic_cancer,"I-BET-762:BRD2, BRD3, BRD4",CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,0.8262032715237162
KP-2:Pancreatic Cancer,"I-BET-762:BRD2, BRD3, BRD4",CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,0.4946777961660411
NCI-H526:lung_cancer,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,-1.3185860405349932
CAL-120:breast_cancer,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,0.8101563565294427
KMS-12-BM:Multiple Myeloma,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,-1.088224549885289
NAMALWA:lymphoma,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,-1.3679812927371429
THP-1:acute_monocytic_leukemia,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,-1.2806662839187044
AsPC-1:pancreatic_cancer,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,0.916206101862514
RCH-ACV:acute lymphoblastic leukemia,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,-1.1717409288059528
KMS-11:multiple_myeloma,RVX-208:BRD4,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,-1.2165027098270451
CAL-120:breast_cancer,"OTX015:BRD2, BRD3, BRD4",CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,0.6224807701646475
KP-N-YN:neuroblastoma,"OTX015:BRD2, BRD3, BRD4",CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,0.43347433657075607
ZR-75-30:breast_cancer,"OTX015:BRD2, BRD3, BRD4",CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,0.5221018220277056
AsPC-1:pancreatic_cancer,"OTX015:BRD2, BRD3, BRD4",CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,0.7112482803453947
KP-2:Pancreatic Cancer,"OTX015:BRD2, BRD3, BRD4",CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,0.3623332039393054
NCI-H226:lung_cancer,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,0.02241930868485795
CAL-120:breast_cancer,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-0.0883492290166577
KMS-12-BM:Multiple Myeloma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.7325154534945322
NAMALWA:lymphoma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-2.0211047762999863
P12-ICHIKAWA:TALL,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.7165587585118016
Raji:lymphoma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.7197629977452924
AsPC-1:pancreatic_cancer,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,0.24499738422107847
AMO-1:multiple_myeloma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.8921816045109987
L-1236:lymphoma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.884809282391288
SU-DHL-10:diffuse_histiocytic_lymphoma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.8569157858813226
HCC38:breast_cancer,"ML323:USP1, UAF1",CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,0.6621706352427043
NCI-H226:lung_cancer,"ML323:USP1, UAF1",CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,0.6111730593061361
MOLT-4:leukaemia,"ML323:USP1, UAF1",CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,-1.1477203610267972
SK-OV-3:ovarian_cancer,"ML323:USP1, UAF1",CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,0.8656882024579056
NCI-H226:lung_cancer,Entospletinib:SYK,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6,0.44912281386699304
KP-N-YN:neuroblastoma,Entospletinib:SYK,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6,0.3989494650947027
BT-474:breast_cancer,PRT062607:SYK,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,0.3206005291881201
MDA-MB-436:breast_cancer,PRT062607:SYK,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,0.3938457067946518
HCC1428:breast_cancer,PRT062607:SYK,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,0.6459163366924857
SK-ES-1:Ewing family tumor,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,-1.677798037082035
NCI-H2347:lung_cancer,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,0.27400985381538573
CAL-120:breast_cancer,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,0.6767474947547759
JVM-2:B-prolymphocytic_leukemia,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,-1.7203173813456338
MV-4-11:leukaemia,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,-2.0380914490615543
RPMI-8402:TALL,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,-1.6499086229255329
AsPC-1:pancreatic_cancer,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,0.7390421674308512
BT-483:breast_cancer,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,0.3161307603809485
MOLM-13:Leukemia,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,-1.7446114668068433
OCI-LY-19:germinal center B-cell-like (GCB) DLBCL,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,-1.7936254271955034
RCH-ACV:acute lymphoblastic leukemia,"Ribociclib:CDK4, CDK6",CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,-1.8661986494219451
NCI-H1650:lung_cancer,AGI-6780:IDH2 R140Q mutant,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,0.5821703873601412
NCI-H526:lung_cancer,AGI-6780:IDH2 R140Q mutant,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,-1.2773799893805977
SK-OV-3:ovarian_cancer,AGI-6780:IDH2 R140Q mutant,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,0.5798099705875531
AsPC-1:pancreatic_cancer,AGI-6780:IDH2 R140Q mutant,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,0.8553406611340059
AMO-1:multiple_myeloma,AGI-6780:IDH2 R140Q mutant,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,-1.4223235408663457
QGP-1:Pancreatic Cancer,AGI-6780:IDH2 R140Q mutant,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,0.648078351086748
SU-DHL-6:B-cell non-Hodgkin lymphoma,AGI-6780:IDH2 R140Q mutant,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,-1.3050305858594857
NCI-H1650:lung_cancer,AZD5153:BRD4,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,0.3050267589602649
HCC1937:ductal_carcinoma,AZD5153:BRD4,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,0.17108433358792052
KM12:colon_cancer,AZD5153:BRD4,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,0.1991933783607581
ZR-75-30:breast_cancer,AZD5153:BRD4,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,0.14304836294207943
AsPC-1:pancreatic_cancer,AZD5153:BRD4,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,0.3185311842174788
NCI-H226:lung_cancer,"Selumetinib:MEK1, MEK2",CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,1.156154999621217
NCI-H226:lung_cancer,"GSK2110183B:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl.Cl,0.5805941906878891
SW620:colon_cancer,"GSK2110183B:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl.Cl,0.6221860242445839
AsPC-1:pancreatic_cancer,"GSK2110183B:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl.Cl,0.7393985568882133
T24:transitional_cell_carcinoma,"AZD4547:FGFR1, FGFR2, FGFR3",CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,0.31605074625306423
SK-MEL-28:skin_cancer,"AZD4547:FGFR1, FGFR2, FGFR3",CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,0.22334172380332093
SK-MEL-5:skin_cancer,"AZD4547:FGFR1, FGFR2, FGFR3",CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,0.3260369992954452
UACC-893:breast_cancer,"AZD4547:FGFR1, FGFR2, FGFR3",CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,0.21595715462321996
AsPC-1:pancreatic_cancer,"AZD4547:FGFR1, FGFR2, FGFR3",CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,0.33180822238677665
AsPC-1:pancreatic_cancer,Ibrutinib:BTK,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,1.0734175337413863
HCC2157:ductal_carcinoma,Zoledronate: ,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,-1.4327404821991248
NCI-H226:lung_cancer,Zoledronate: ,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,0.39425761625911754
SW620:colon_cancer,Zoledronate: ,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,0.258430776528028
AsPC-1:pancreatic_cancer,Zoledronate: ,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,0.7183115683079192
MOLM-13:Leukemia,Zoledronate: ,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,-1.4872194891693544
NCI-H226:lung_cancer,Oxaliplatin:DNA alkylating agent,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],1.351275982232719
AsPC-1:pancreatic_cancer,Oxaliplatin:DNA alkylating agent,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],1.7148397675718376
HCC1187:ductal_carcinoma,Topotecan:TOP1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,-0.42626154636795777
SK-MEL-2:skin_cancer,Topotecan:TOP1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,-0.38683050249948636
ZR-75-30:breast_cancer,Topotecan:TOP1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,0.1200181741131656
AsPC-1:pancreatic_cancer,Topotecan:TOP1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,0.25455662309117894
BT-474:breast_cancer,Topotecan:TOP1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,0.18870050525355828
EN:Endometrial Cancer,Topotecan:TOP1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,-0.20152227290816735
EFM-192A:breast_cancer,Topotecan:TOP1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,-0.3783032825849553
HCC1937:ductal_carcinoma,Mitoxantrone:TOP2,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,-0.02978337799413171
UACC-257:melanoma,Mitoxantrone:TOP2,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,-0.04484317992093392
SNU-449:hepatocellular_cancer,Mitoxantrone:TOP2,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,0.13205131918213922
BT-474:breast_cancer,Mitoxantrone:TOP2,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,-0.08022861150709018
NCI-H226:lung_cancer,Dactinomycin:RNA polymerase,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,-1.949781570704064
AsPC-1:pancreatic_cancer,Dactinomycin:RNA polymerase,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,-1.569391140859146
CAL-120:breast_cancer,Bleomycin:dsDNA break induction,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,0.19377323766728702
AsPC-1:pancreatic_cancer,Bleomycin:dsDNA break induction,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,0.7546065482457406
AsPC-1:pancreatic_cancer,Fludarabine:Antimetabolite,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,1.580747111592037
NCI-H1650:lung_cancer,Dacarbazine:CP11A,CN(C)N=NC1=C(NC=N1)C(=O)N,0.9930866152282808
NCI-H226:lung_cancer,Dacarbazine:CP11A,CN(C)N=NC1=C(NC=N1)C(=O)N,1.2254096767171903
CAL-120:breast_cancer,Dacarbazine:CP11A,CN(C)N=NC1=C(NC=N1)C(=O)N,0.9722992713922065
AsPC-1:pancreatic_cancer,Dacarbazine:CP11A,CN(C)N=NC1=C(NC=N1)C(=O)N,1.4092470343556152
HCC1428:breast_cancer,Dacarbazine:CP11A,CN(C)N=NC1=C(NC=N1)C(=O)N,0.9614206158827072
SU-DHL-5:B-cell non-Hodgkin lymphoma,Dacarbazine:CP11A,CN(C)N=NC1=C(NC=N1)C(=O)N,-0.655261163902243
CAL-120:breast_cancer,Fulvestrant:ESR,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,0.7345356574425081
HH:cutaneous T cell lymphoma,Fulvestrant:ESR,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,-1.2615563791207771
JVM-2:B-prolymphocytic_leukemia,Fulvestrant:ESR,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,-1.26090197786058
ZR-75-30:breast_cancer,Fulvestrant:ESR,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,0.698436222235588
AsPC-1:pancreatic_cancer,Fulvestrant:ESR,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,1.335302957836135
SU-DHL-6:B-cell non-Hodgkin lymphoma,Fulvestrant:ESR,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,-1.2804899262490819
NCI-H1650:lung_cancer,Docetaxel:Microtubule stabiliser,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-0.38114786647831306
NCI-H226:lung_cancer,Docetaxel:Microtubule stabiliser,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-0.37245449477781806
