cell_line_name,drug_name,putative_target,ln_ic50,disease,smiles
L-1236,CZC24832,PI3Kgamma,-1.053815974759467,lymphoma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
RCH-ACV,CZC24832,PI3Kgamma,-0.944502473000304,acute lymphoblastic leukemia,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
SU-DHL-6,CZC24832,PI3Kgamma,-1.0908044807152804,B-cell non-Hodgkin lymphoma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
NCI-H226,AZD5582,"XIAP, cIAP",0.9333834660271191,lung_cancer,CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3C(CC4=CC=CC=C34)OCC#CC#CCOC5CC6=CC=CC=C6C5NC(=O)C7CCCN7C(=O)C(C8CCCCC8)NC(=O)C(C)NC)NC
NCI-H226,GSK2606414,PERK,0.5463908346672142,lung_cancer,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F
CAL-120,GSK2606414,PERK,0.4335385813284487,breast_cancer,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F
NCI-H1666,GSK2606414,PERK,0.43940534078190896,lung_cancer,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F
AsPC-1,GSK2606414,PERK,1.2141919149967886,pancreatic_cancer,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F
MC116,PFI3,"Polybromo 1, SMARCA4, SMARCA2",-0.6475155326989486,undifferentiated B lymphoma,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O
NAMALWA,PFI3,"Polybromo 1, SMARCA4, SMARCA2",-0.9534303811555107,lymphoma,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O
P12-ICHIKAWA,PFI3,"Polybromo 1, SMARCA4, SMARCA2",-0.6318783246288326,TALL,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O
Raji,PFI3,"Polybromo 1, SMARCA4, SMARCA2",-1.0586238437298856,lymphoma,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O
AsPC-1,PFI3,"Polybromo 1, SMARCA4, SMARCA2",1.304049426700926,pancreatic_cancer,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O
SU-DHL-10,PFI3,"Polybromo 1, SMARCA4, SMARCA2",-0.8723958682564869,diffuse_histiocytic_lymphoma,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O
MC116,PCI-34051,"HDAC8, HDAC6, HDAC1",-1.43843447078808,undifferentiated B lymphoma,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO
NAMALWA,PCI-34051,"HDAC8, HDAC6, HDAC1",-1.4327873270169162,lymphoma,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO
AsPC-1,PCI-34051,"HDAC8, HDAC6, HDAC1",0.9955522570432372,pancreatic_cancer,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO
NCI-H1650,Wnt-C59,PORCN,0.6293386165307785,lung_cancer,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
NCI-H526,Wnt-C59,PORCN,-1.251205978516711,lung_cancer,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
HCC1954,Wnt-C59,PORCN,-1.3435682519802719,breast_cancer,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
NCI-H226,Wnt-C59,PORCN,0.7813596125523911,lung_cancer,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
SK-OV-3,Wnt-C59,PORCN,0.5577165541938117,ovarian_cancer,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
CAL-120,Wnt-C59,PORCN,0.5561078080898535,breast_cancer,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
NAMALWA,Wnt-C59,PORCN,-1.3270072701387128,lymphoma,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
L-1236,Wnt-C59,PORCN,-1.2682217036112031,lymphoma,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
MOLM-13,Wnt-C59,PORCN,-1.2534388740225855,Leukemia,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
RCH-ACV,Wnt-C59,PORCN,-1.4672514772490863,acute lymphoblastic leukemia,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
ZR-75-30,I-BET-762,"BRD2, BRD3, BRD4",0.6399846704235034,breast_cancer,CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C
AsPC-1,I-BET-762,"BRD2, BRD3, BRD4",0.8269000674749449,pancreatic_cancer,CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C
KP-2,I-BET-762,"BRD2, BRD3, BRD4",0.49539713457775436,Pancreatic Cancer,CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C
NCI-H526,RVX-208,BRD4,-1.3177434071386551,lung_cancer,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
CAL-120,RVX-208,BRD4,0.8108542436093298,breast_cancer,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
KMS-12-BM,RVX-208,BRD4,-1.0873975801865732,Multiple Myeloma,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
NAMALWA,RVX-208,BRD4,-1.3671353006531513,lymphoma,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
THP-1,RVX-208,BRD4,-1.2798262289203437,acute_monocytic_leukemia,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
AsPC-1,RVX-208,BRD4,0.9168967779665599,pancreatic_cancer,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
RCH-ACV,RVX-208,BRD4,-1.1709082803138666,acute lymphoblastic leukemia,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
KMS-11,RVX-208,BRD4,-1.2156670177055704,multiple_myeloma,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
CAL-120,OTX015,"BRD2, BRD3, BRD4",0.6231914184644227,breast_cancer,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C
KP-N-YN,OTX015,"BRD2, BRD3, BRD4",0.43419783658292543,neuroblastoma,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C
ZR-75-30,OTX015,"BRD2, BRD3, BRD4",0.5228192957108677,breast_cancer,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C
AsPC-1,OTX015,"BRD2, BRD3, BRD4",0.7119528927950186,pancreatic_cancer,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C
KP-2,OTX015,"BRD2, BRD3, BRD4",0.3630615412755731,Pancreatic Cancer,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C
NCI-H226,GSK343,EZH2,0.023170758861982523,lung_cancer,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
CAL-120,GSK343,EZH2,-0.08759024700391363,breast_cancer,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
KMS-12-BM,GSK343,EZH2,-1.731644674486081,Multiple Myeloma,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
NAMALWA,GSK343,EZH2,-2.020214374324707,lymphoma,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
P12-ICHIKAWA,GSK343,EZH2,-1.7156890644973946,TALL,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
Raji,GSK343,EZH2,-1.7188930858549096,lymphoma,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
AsPC-1,GSK343,EZH2,0.2457336999429486,pancreatic_cancer,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
AMO-1,GSK343,EZH2,-1.8912999688168097,multiple_myeloma,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
L-1236,GSK343,EZH2,-1.8839281479867205,lymphoma,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
SU-DHL-10,GSK343,EZH2,-1.8560365481275096,diffuse_histiocytic_lymphoma,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C
HCC38,ML323,"USP1, UAF1",0.6628785847839175,breast_cancer,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
NCI-H226,ML323,"USP1, UAF1",0.6118844764868696,lung_cancer,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
MOLT-4,ML323,"USP1, UAF1",-1.1468893458411693,leukaemia,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
SK-OV-3,ML323,"USP1, UAF1",0.8663823135853078,ovarian_cancer,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
NCI-H226,Entospletinib,SYK,0.4498452498427389,lung_cancer,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6
KP-N-YN,Entospletinib,SYK,0.3996753126656838,neuroblastoma,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6
BT-474,PRT062607,SYK,0.3213317041861708,breast_cancer,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N
MDA-MB-436,PRT062607,SYK,0.39457190140161763,breast_cancer,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N
HCC1428,PRT062607,SYK,0.6466253914636435,breast_cancer,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N
SK-ES-1,Ribociclib,"CDK4, CDK6",-1.676930978647986,Ewing family tumor,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
NCI-H2347,Ribociclib,"CDK4, CDK6",0.27474419680062473,lung_cancer,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
CAL-120,Ribociclib,"CDK4, CDK6",0.6774544531254639,breast_cancer,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
JVM-2,Ribociclib,"CDK4, CDK6",-1.7194474317592934,B-prolymphocytic_leukemia,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
MV-4-11,Ribociclib,"CDK4, CDK6",-2.0371998920576937,leukaemia,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
RPMI-8402,Ribociclib,"CDK4, CDK6",-1.6490434608646536,TALL,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
AsPC-1,Ribociclib,"CDK4, CDK6",0.7397448900027799,pancreatic_cancer,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
BT-483,Ribociclib,"CDK4, CDK6",0.31686223930613056,breast_cancer,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
MOLM-13,Ribociclib,"CDK4, CDK6",-1.743739865315891,Leukemia,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
OCI-LY-19,Ribociclib,"CDK4, CDK6",-1.7927504929432783,germinal center B-cell-like (GCB) DLBCL,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
RCH-ACV,Ribociclib,"CDK4, CDK6",-1.8653187804690232,acute lymphoblastic leukemia,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
NCI-H1650,AGI-6780,IDH2 R140Q mutant,0.5828837766113033,lung_cancer,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
NCI-H526,AGI-6780,IDH2 R140Q mutant,-1.2765401578376583,lung_cancer,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
SK-OV-3,AGI-6780,IDH2 R140Q mutant,0.5805235203380005,ovarian_cancer,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
AsPC-1,AGI-6780,IDH2 R140Q mutant,0.8560354758545216,pancreatic_cancer,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
AMO-1,AGI-6780,IDH2 R140Q mutant,-1.421473853717956,multiple_myeloma,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
QGP-1,AGI-6780,IDH2 R140Q mutant,0.6487872588492213,Pancreatic Cancer,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
SU-DHL-6,AGI-6780,IDH2 R140Q mutant,-1.3041888741820624,B-cell non-Hodgkin lymphoma,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
NCI-H1650,AZD5153,BRD4,0.30575899291494496,lung_cancer,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C
HCC1937,AZD5153,BRD4,0.17182567511367916,ductal_carcinoma,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C
KM12,AZD5153,BRD4,0.19993280857930762,colon_cancer,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C
ZR-75-30,AZD5153,BRD4,0.14379161080628686,breast_cancer,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C
AsPC-1,AZD5153,BRD4,0.3192624999230488,pancreatic_cancer,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C
NCI-H226,Selumetinib,"MEK1, MEK2",1.1568293601207373,lung_cancer,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO
NCI-H226,GSK2110183B,"AKT1, AKT2, AKT3",0.5813076871143781,lung_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl.Cl
SW620,GSK2110183B,"AKT1, AKT2, AKT3",0.622896692585951,colon_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl.Cl
AsPC-1,GSK2110183B,"AKT1, AKT2, AKT3",0.7401012552270261,pancreatic_cancer,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl.Cl
T24,AZD4547,"FGFR1, FGFR2, FGFR3",0.31678223061890004,transitional_cell_carcinoma,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
SK-MEL-28,AZD4547,"FGFR1, FGFR2, FGFR3",0.2240795120270213,skin_cancer,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
SK-MEL-5,AZD4547,"FGFR1, FGFR2, FGFR3",0.32676780463438465,skin_cancer,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
UACC-893,AZD4547,"FGFR1, FGFR2, FGFR3",0.21669544496929496,breast_cancer,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
AsPC-1,AZD4547,"FGFR1, FGFR2, FGFR3",0.3325386353046862,pancreatic_cancer,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
AsPC-1,Ibrutinib,BTK,1.0740975200711786,pancreatic_cancer,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N
HCC2157,Zoledronate, ,-1.431890086738687,ductal_carcinoma,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
NCI-H226,Zoledronate, ,0.39498378285782,lung_cancer,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
SW620,Zoledronate, ,0.2591661788307561,colon_cancer,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
AsPC-1,Zoledronate, ,0.7190157004810589,pancreatic_cancer,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
MOLM-13,Zoledronate, ,-1.4863653893454423,Leukemia,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
NCI-H226,Oxaliplatin,DNA alkylating agent,1.3519370752539694,lung_cancer,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
AsPC-1,Oxaliplatin,DNA alkylating agent,1.7154761396504343,pancreatic_cancer,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
HCC1187,Topotecan,TOP1,-0.4254795876139756,ductal_carcinoma,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
SK-MEL-2,Topotecan,TOP1,-0.38605122490521687,skin_cancer,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
ZR-75-30,Topotecan,TOP1,0.12076298794186209,breast_cancer,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
AsPC-1,Topotecan,TOP1,0.25529228882147825,pancreatic_cancer,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
BT-474,Topotecan,TOP1,0.189440648947225,breast_cancer,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
EN,Topotecan,TOP1,-0.20075559556260733,Endometrial Cancer,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
EFM-192A,Topotecan,TOP1,-0.3775245848089268,breast_cancer,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
HCC1937,Mitoxantrone,TOP2,-0.02902837823457948,ductal_carcinoma,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
UACC-257,Mitoxantrone,TOP2,-0.04408715615262498,melanoma,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
SNU-449,Mitoxantrone,TOP2,0.13279531480313408,hepatocellular_cancer,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
BT-474,Mitoxantrone,TOP2,-0.07947018166518342,breast_cancer,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
NCI-H226,Dactinomycin,RNA polymerase,-1.948896018433146,lung_cancer,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
AsPC-1,Dactinomycin,RNA polymerase,-1.568531453678156,pancreatic_cancer,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
CAL-120,Bleomycin,dsDNA break induction,0.1945130364346103,breast_cancer,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
AsPC-1,Bleomycin,dsDNA break induction,0.7553082124994838,pancreatic_cancer,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
AsPC-1,Fludarabine,Antimetabolite,1.5813926014568171,pancreatic_cancer,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N
NCI-H1650,Dacarbazine,CP11A,0.9937720637523565,lung_cancer,CN(C)N=NC1=C(NC=N1)C(=O)N
NCI-H226,Dacarbazine,CP11A,1.2260793281643516,lung_cancer,CN(C)N=NC1=C(NC=N1)C(=O)N
CAL-120,Dacarbazine,CP11A,0.972986133375916,breast_cancer,CN(C)N=NC1=C(NC=N1)C(=O)N
AsPC-1,Dacarbazine,CP11A,1.409904185567717,pancreatic_cancer,CN(C)N=NC1=C(NC=N1)C(=O)N
HCC1428,Dacarbazine,CP11A,0.9621082175732574,breast_cancer,CN(C)N=NC1=C(NC=N1)C(=O)N
SU-DHL-5,Dacarbazine,CP11A,-0.6544636340527856,B-cell non-Hodgkin lymphoma,CN(C)N=NC1=C(NC=N1)C(=O)N
CAL-120,Fulvestrant,ESR,0.7352386864398276,breast_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
HH,Fulvestrant,ESR,-1.2607176235226307,cutaneous T cell lymphoma,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
JVM-2,Fulvestrant,ESR,-1.2600632667592089,B-prolymphocytic_leukemia,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
ZR-75-30,Fulvestrant,ESR,0.6991417058560123,breast_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
AsPC-1,Fulvestrant,ESR,1.3359651369617667,pancreatic_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
SU-DHL-6,Fulvestrant,ESR,-1.2796498832423662,B-cell non-Hodgkin lymphoma,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
NCI-H1650,Docetaxel,Microtubule stabiliser,-0.38036897528149255,lung_cancer,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
NCI-H226,Docetaxel,Microtubule stabiliser,-0.3716761946969226,lung_cancer,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
